A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Dr. Aziz,Cyril Fielding,1597,1598,give in to the east you can trust me cyril can t you see that i m grateful to you for your help and want to reward you,if you want to reward me let miss quested off paying,Cyril Fielding,M,major,M,major
Cyril Fielding,Dr. Aziz,1598,1599,if you want to reward me let miss quested off paying,i see your trick i want revenge on them why should i be insulted and suffer and the contents of my pockets read and my wife s photograph taken to the police station also i want the money to educate my little boys as i explained to her,Dr. Aziz,M,major,M,major
Ronny Heaslop,Cyril Fielding,1601,1602,i wish to thank you for the help you have given miss quested she will not of course trespass on your hospitality further she has as a matter of fact decided to return to england i have just arranged about her passage for her i understand she would like to see you,i shall go round at once,Cyril Fielding,M,major,M,major
Cyril Fielding,Adela Quested,1602,1603,i shall go round at once,far wiser of him i ought to have spoken myself but i drifted on wondering what would happen i would willingly have gone on spoiling his life through inertia one has nothing to do one belongs nowhere and becomes a public nuisance without realizing it i speak only of india i am not astray in england i fit in there no don t think i shall do harm in england when i am forced back there i shall settle down to some career i have sufficient money left to start myself and heaps of friends of my own type i shall be quite all right but oh the trouble i ve brought on everyone here i can never get over it my carefulness as to whether we should marry or not and in the end ronny and i part and aren t even sorry we ought never to have thought of marriage weren t you amazed when our engagement was originally announced,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1603,1604,far wiser of him i ought to have spoken myself but i drifted on wondering what would happen i would willingly have gone on spoiling his life through inertia one has nothing to do one belongs nowhere and becomes a public nuisance without realizing it i speak only of india i am not astray in england i fit in there no don t think i shall do harm in england when i am forced back there i shall settle down to some career i have sufficient money left to start myself and heaps of friends of my own type i shall be quite all right but oh the trouble i ve brought on everyone here i can never get over it my carefulness as to whether we should marry or not and in the end ronny and i part and aren t even sorry we ought never to have thought of marriage weren t you amazed when our engagement was originally announced,not much at my age one s seldom amazed marriage is too absurd in any case it begins and continues for such very slight reasons the social business props it up on one side and the theological business on the other but neither of them are marriage are they i ve friends who can t remember why they married no more can their wives i suspect that it mostly happens haphazard though afterwards various noble reasons are invented about marriage i am cynical,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1604,1605,not much at my age one s seldom amazed marriage is too absurd in any case it begins and continues for such very slight reasons the social business props it up on one side and the theological business on the other but neither of them are marriage are they i ve friends who can t remember why they married no more can their wives i suspect that it mostly happens haphazard though afterwards various noble reasons are invented about marriage i am cynical,i am not this false start has been all my own fault i was bringing to ronny nothing that ought to be brought that was why he rejected me really i entered that cave thinking am i fond of him i have not yet told you that mr fielding i didn t feel justified tenderness respect personal intercourse i tried to make them take the place of,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1605,1606,i am not this false start has been all my own fault i was bringing to ronny nothing that ought to be brought that was why he rejected me really i entered that cave thinking am i fond of him i have not yet told you that mr fielding i didn t feel justified tenderness respect personal intercourse i tried to make them take the place of,i no longer want love,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1606,1607,i no longer want love,no more do i my experiences here have cured me but i want others to want it,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1607,1608,no more do i my experiences here have cured me but i want others to want it,but to go back to our first talk for i suppose this is our last one when you entered that cave who did follow you or did no one follow you can you now say i don t like it left in air,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1608,1609,but to go back to our first talk for i suppose this is our last one when you entered that cave who did follow you or did no one follow you can you now say i don t like it left in air,let us call it the guide it will never be known it s as if i ran my finger along that polished wall in the dark and cannot get further i am up against something and so are you mrs moore she did know,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1609,1610,let us call it the guide it will never be known it s as if i ran my finger along that polished wall in the dark and cannot get further i am up against something and so are you mrs moore she did know,how could she have known what we don t,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1610,1611,how could she have known what we don t,telepathy possibly,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1611,1612,telepathy possibly,write to me when you get to england,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1612,1613,write to me when you get to england,i shall often you have been excessively kind now that i m going i realize it i wish i could do something for you in return but i see you ve all you want,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1613,1614,i shall often you have been excessively kind now that i m going i realize it i wish i could do something for you in return but i see you ve all you want,i think so i have never felt more happy and secure out here i really do get on with indians and they do trust me it s pleasant that i haven t had to resign my job it s pleasant to be praised by an l g until the next earthquake i remain as i am,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1614,1615,i think so i have never felt more happy and secure out here i really do get on with indians and they do trust me it s pleasant that i haven t had to resign my job it s pleasant to be praised by an l g until the next earthquake i remain as i am,of course this death has been troubling me,Adela Quested,M,major,F,major
Adela Quested,Cyril Fielding,1615,1616,of course this death has been troubling me,aziz was so fond of her too,Cyril Fielding,F,major,M,major
Cyril Fielding,Adela Quested,1616,1617,aziz was so fond of her too,but it has made me remember that we must all die all these personal relations we try to live by are temporary i used to feel death selected people it is a notion one gets from novels because some of the characters are usually left talking at the end now death spares no one begins to be real,Adela Quested,M,major,F,major
