A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Josiah Bounderby,Thomas Gradgrind,1146,1147,ah indeed and in that conversation,it is not necessary to repeat its tenor bounderby i know what passed,Mrs. Sparsit; Thomas Gradgrind,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,1147,1148,it is not necessary to repeat its tenor bounderby i know what passed,you do perhaps you know where your daughter is at the present time,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Thomas Gradgrind,1148,1149,you do perhaps you know where your daughter is at the present time,undoubtedly she is here,Mrs. Sparsit; Thomas Gradgrind,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,1151,1152,my dear bounderby let me beg you to restrain these loud out breaks on all accounts louisa is here the moment she could detach herself from that interview with the person of whom you speak and whom i deeply regret to have been the means of introducing to you louisa hurried here for protection i myself had not been at home many hours when i received her here in this room she hurried by the train to town she ran from town to this house through a raging storm and presented herself before me in a state of distraction of course she has remained here ever since let me entreat you for your own sake and for hers to be more quiet,now ma am we shall be happy to hear any little apology you may think proper to offer for going about the country at express pace with no other luggage than a cock and a bull ma am,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Mrs. Sparsit,1152,1153,now ma am we shall be happy to hear any little apology you may think proper to offer for going about the country at express pace with no other luggage than a cock and a bull ma am,sir my nerves are at present too much shaken and my health is at present too much impaired in your service to admit of my doing more than taking refuge in tears,Mrs. Sparsit; Thomas Gradgrind,M,major,F,major
Mrs. Sparsit,Josiah Bounderby,1153,1154,sir my nerves are at present too much shaken and my health is at present too much impaired in your service to admit of my doing more than taking refuge in tears,well ma am without making any observation to you that may not be made with propriety to a woman of good family what i have got to add to that is that there is something else in which it appears to me you may take refuge namely a coach and the coach in which we came here being at the door you ll allow me to hand you down to it and pack you home to the bank where the best course for you to pursue will be to put your feet into the hottest water you can bear and take a glass of scalding rum and butter after you get into bed,Josiah Bounderby; Thomas Gradgrind,F,major,M,major
Josiah Bounderby,Thomas Gradgrind,1155,1156,now as you showed me in your face tom gradgrind that you wanted to speak to me here i am but i am not in a very agreeable state i tell you plainly not relishing this business even as it is and not considering that i am at any time as dutifully and submissively treated by your daughter as josiah bounderby of coketown ought to be treated by his wife you have your opinion i dare say and i have mine i know if you mean to say anything to me to night that goes against this candid remark you had better let it alone,my dear bounderby,Thomas Gradgrind,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,1156,1157,my dear bounderby,now you ll excuse me but i don t want to be too dear that to start with when i begin to be dear to a man i generally find that his intention is to come over me i am not speaking to you politely but as you are aware i am not polite if you like politeness you know where to get it you have your gentleman friends you know and they ll serve you with as much of the article as you want i don t keep it myself,Josiah Bounderby,M,major,M,major
Josiah Bounderby,Thomas Gradgrind,1157,1158,now you ll excuse me but i don t want to be too dear that to start with when i begin to be dear to a man i generally find that his intention is to come over me i am not speaking to you politely but as you are aware i am not polite if you like politeness you know where to get it you have your gentleman friends you know and they ll serve you with as much of the article as you want i don t keep it myself,bounderby we are all liable to mistakes,Thomas Gradgrind,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,1158,1159,bounderby we are all liable to mistakes,i thought you couldn t make em,Josiah Bounderby,M,major,M,major
