A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel
Fagin,Noah Claypole,2123,2124,again tell it again,they asked her they asked her why she didn t come last sunday as she promised she said she couldn t,Bill Sikes; Noah Claypole,M,major,M,major,OliverTwist
Noah Claypole,Fagin,2124,2125,they asked her they asked her why she didn t come last sunday as she promised she said she couldn t,why why tell him that,Bill Sikes; Fagin,M,major,M,major,OliverTwist
Fagin,Noah Claypole,2125,2126,why why tell him that,because she was forcibly kept at home by bill the man she had told them of before,Bill Sikes; Noah Claypole,M,major,M,major,OliverTwist
Noah Claypole,Fagin,2126,2127,because she was forcibly kept at home by bill the man she had told them of before,what more of him what more of the man she had told them of before tell him that tell him that,Bill Sikes; Fagin,M,major,M,major,OliverTwist
Fagin,Noah Claypole,2127,2128,what more of him what more of the man she had told them of before tell him that tell him that,why that she couldn t very easily get out of doors unless he knew where she was going to and so the first time she went to see the lady she ha ha ha it made me laugh when she said it that it did she gave him a drink of laudanum,Bill Sikes; Noah Claypole,M,major,M,major,OliverTwist
Noah Claypole,Bill Sikes,2128,2129,why that she couldn t very easily get out of doors unless he knew where she was going to and so the first time she went to see the lady she ha ha ha it made me laugh when she said it that it did she gave him a drink of laudanum,hell s fire let me go,Bill Sikes; Fagin,M,major,M,major,OliverTwist
Bill Sikes,Fagin,2129,2130,hell s fire let me go,bill bill a word only a word,Fagin; Noah Claypole,M,major,M,major,OliverTwist
Fagin,Bill Sikes,2130,2131,bill bill a word only a word,let me out don t speak to me it s not safe let me out i say,Bill Sikes; Noah Claypole,M,major,M,major,OliverTwist
Bill Sikes,Fagin,2131,2132,let me out don t speak to me it s not safe let me out i say,hear me speak a word you won t be,Fagin,M,major,M,major,OliverTwist
Fagin,Bill Sikes,2134,2135,you won t be too violent bill i mean not too violent for safety be crafty bill and not too bold,get up,Bill Sikes,M,major,M,major,OliverTwist
Bill Sikes,Nance,2135,2136,get up,it is you bill,Nance,M,major,F,major,OliverTwist
Nance,Bill Sikes,2136,2137,it is you bill,it is get up let it be there s enough light for wot i ve got to do,Bill Sikes,F,major,M,major,OliverTwist
Bill Sikes,Nance,2137,2138,it is get up let it be there s enough light for wot i ve got to do,bill why do you look like that at me bill bill i i won t scream or cry not once hear me speak to me tell me what i have done,Nance,M,major,F,major,OliverTwist
Nance,Bill Sikes,2138,2139,bill why do you look like that at me bill bill i i won t scream or cry not once hear me speak to me tell me what i have done,you know you she devil you were watched to night every word you said was heard,Bill Sikes,F,major,M,major,OliverTwist
Bill Sikes,Nance,2139,2140,you know you she devil you were watched to night every word you said was heard,then spare my life for the love of heaven as i spared yours bill dear bill you cannot have the heart to kill me oh think of all i have given up only this one night for you you shall have time to think and save yourself this crime i will not loose my hold you cannot throw me off bill bill for dear god s sake for your own for mine stop before you spill my blood i have been true to you upon my guilty soul i have bill the gentleman and that dear lady told me to night of a home in some foreign country where i could end my days in solitude and peace let me see them again and beg them on my knees to show the same mercy and goodness to you and let us both leave this dreadful place and far apart lead better lives and forget how we have lived except in prayers and never see each other more it is never too late to repent they told me so i feel it now but we must have time a little little time,Nance,M,major,F,major,OliverTwist
The Grinning Countryman,Harry The Peddler,2141,2142,and what be that stoof good to eat harry,this this is the infallible and invaluable composition for removing all sorts of stain rust dirt mildew spick speck spot or spatter from silk satin linen cambric cloth crape stuff carpet merino muslin bombazeen or woollen stuff wine stains fruit stains beer stains water stains paint stains pitch stains any stains all come out at one rub with the infallible and invaluable composition if a lady stains her honour she has only need to swallow one cake and she s cured at once for it s poison if a gentleman wants to prove this he has only need to bolt one little square and he has put it beyond question for it s quite as satisfactory as a pistol bullet and a great deal nastier in the flavour consequently the more credit in taking it one penny a square with all these virtues one penny a square,Harry The Peddler,M,minor,M,minor,OliverTwist
Harry The Peddler,Bill Sikes,2143,2144,it s all bought up as fast as it can be made there are fourteen water mills six steam engines and a galvanic battery always a working upon it and they can t make it fast enough though the men work so hard that they die off and the widows is pensioned directly with twenty pound a year for each of the children and a premium of fifty for twins one penny a square two half pence is all the same and four farthings is received with joy one penny a square wine stains fruit stains beer stains water stains paint stains pitch stains mud stains blood stains here is a stain upon the hat of a gentleman in company that i ll take clean out before he can order me a pint of ale,hah give that back,Bill Sikes; The Grinning Countryman,M,minor,M,major,OliverTwist
Bill Sikes,Harry The Peddler,2144,2145,hah give that back,i ll take it clean out sir before you can come across the room to get it gentlemen all observe the dark stain upon this gentleman s hat no wider than a shilling but thicker than a half crown whether it is a wine stain fruit stain beer stain water stain paint stain pitch stain mud stain or blood stain,Harry The Peddler; The Grinning Countryman,M,major,M,minor,OliverTwist
Ben,The Game-keeper,2146,2147,that s for your people now look alive in there will you damn that ere bag it warn t ready night afore last this won t do you know,anything new up in town ben,The Coachman; The Game-keeper,M,minor,M,minor,OliverTwist
The Game-keeper,Ben,2147,2148,anything new up in town ben,no nothing that i knows on corn s up a little i heerd talk of a murder too down spitalfields way but i don t reckon much upon it,Ben; The Coachman,M,minor,M,minor,OliverTwist
_unknowable,Ben,2149,2150,oh that s quite true and a dreadful murder it was,was it sir man or woman pray sir,Ben; The Coachman; The Game-keeper,M,intermediate,M,minor,OliverTwist
_unknowable,The Coachman,2151,2152,a woman it is supposed,now ben,Ben; The Coachman; The Game-keeper,M,intermediate,M,minor,OliverTwist
The Coachman,Ben,2152,2153,now ben,damn that ere bag are you gone to sleep in there,Ben; The Game-keeper,M,minor,M,minor,OliverTwist
Mr. Brownlow,Monks,2158,2159,he knows the alternative if he hesitates or moves a finger but as you bid him drag him into the street call for the aid of the police and impeach him as a felon in my name,how dare you say this of me,Harry Maylie; Monks; Mr. Losberne,M,major,M,major,OliverTwist
Monks,Mr. Brownlow,2159,2160,how dare you say this of me,how dare you urge me to it young man are you mad enough to leave this house unhand him there sir you are free to go and we to follow but i warn you by all i hold most solemn and most sacred that instant will have you apprehended on a charge of fraud and robbery i am resolute and immoveable if you are determined to be the same your blood be upon your own head,Harry Maylie; Mr. Brownlow; Mr. Losberne,M,major,M,major,OliverTwist
Mr. Brownlow,Monks,2160,2161,how dare you urge me to it young man are you mad enough to leave this house unhand him there sir you are free to go and we to follow but i warn you by all i hold most solemn and most sacred that instant will have you apprehended on a charge of fraud and robbery i am resolute and immoveable if you are determined to be the same your blood be upon your own head,by what authority am i kidnapped in the street and brought here by these dogs,Harry Maylie; Monks; Mr. Losberne,M,major,M,major,OliverTwist
